reservation_id,customer_id,room_id,booking_channel_id,payment_type_id,date_key,stay_length,total_services_used,total_service_amount,amount,rating
460,39,27,4,2,20240428,2,0,0.0,1200.0,
461,38,14,1,1,20240818,5,1,400.0,2400.0,2.0
462,19,26,3,3,20240809,5,0,0.0,3000.0,5.0
463,22,18,2,2,20241120,6,1,2000.0,4400.0,
464,10,11,3,3,20241129,3,1,1500.0,2700.0,
465,37,18,3,3,20240210,5,1,2500.0,4500.0,
466,43,7,3,3,20240210,5,1,400.0,1400.0,
467,4,3,3,3,20240217,1,0,0.0,200.0,1.0
468,42,20,4,1,20240425,1,1,450.0,850.0,
469,32,1,2,1,20240512,5,1,100.0,1100.0,
470,35,22,1,3,20241018,7,2,800.0,5000.0,
471,3,25,1,3,20240119,6,3,2100.0,5700.0,3.0
472,6,24,2,3,20240525,4,1,600.0,3000.0,
473,41,21,2,3,20240620,1,2,650.0,1250.0,
474,8,17,2,1,20241204,5,3,1600.0,3600.0,
475,32,12,4,3,20241025,7,2,1600.0,4400.0,2.0
476,29,6,1,2,20240720,7,3,2600.0,4000.0,3.0
477,9,9,4,1,20240128,5,3,1450.0,2450.0,
478,16,25,1,1,20240103,7,3,2900.0,7100.0,1.0
479,12,20,1,2,20240117,2,2,800.0,1600.0,
480,12,11,1,3,20240130,7,0,0.0,2800.0,4.0
481,44,11,1,2,20240102,3,0,0.0,1200.0,
482,13,1,2,1,20240626,6,3,2900.0,4100.0,
483,48,28,1,2,20240909,2,3,1100.0,2300.0,5.0
484,17,15,4,1,20240126,3,0,0.0,1200.0,
485,15,4,4,2,20241025,5,0,0.0,1000.0,5.0
486,31,4,1,2,20240406,2,1,500.0,900.0,
487,24,13,3,2,20240512,3,1,2000.0,3200.0,
488,38,21,1,1,20240827,1,0,0.0,600.0,1.0
489,10,3,3,3,20240523,3,2,500.0,1100.0,4.0
490,23,14,4,2,20240419,1,1,100.0,500.0,
491,32,8,4,3,20240129,1,3,3450.0,3650.0,1.0
492,38,11,1,1,20241211,2,0,0.0,800.0,2.0
493,7,2,4,3,20241205,1,0,0.0,200.0,5.0
494,48,7,4,3,20240709,7,2,1200.0,2600.0,
495,9,20,1,3,20240111,1,2,2650.0,3050.0,1.0
496,39,20,4,3,20240804,1,3,1050.0,1450.0,2.0
497,23,25,1,1,20240320,5,2,700.0,3700.0,2.0
498,19,5,2,3,20240115,3,2,3000.0,3600.0,
499,35,5,4,3,20240915,6,0,0.0,1200.0,1.0
500,25,21,2,3,20241104,5,3,1400.0,4400.0,3.0
501,48,3,1,3,20240203,1,1,600.0,800.0,5.0
502,38,28,2,2,20241226,6,0,0.0,3600.0,3.0
503,3,23,3,3,20240930,1,2,2650.0,3250.0,
504,38,22,1,2,20240602,7,2,2600.0,6800.0,2.0
505,21,1,3,3,20240201,5,0,0.0,1000.0,3.0
506,42,9,2,2,20240926,5,3,1000.0,2000.0,4.0
507,16,28,2,2,20240823,7,0,0.0,4200.0,
508,14,21,4,2,20240828,6,3,3600.0,7200.0,
509,22,29,3,2,20241130,6,3,1950.0,5550.0,
510,5,18,2,3,20241009,7,3,3400.0,6200.0,3.0
511,31,19,4,3,20240119,1,1,150.0,550.0,2.0
512,35,7,4,2,20240426,6,1,100.0,1300.0,
513,9,4,3,1,20240616,1,0,0.0,200.0,3.0
514,35,27,4,1,20241025,4,1,800.0,3200.0,4.0
515,17,9,3,1,20240511,4,0,0.0,800.0,
516,41,4,4,1,20241204,6,3,2350.0,3550.0,4.0
517,5,13,1,2,20241226,2,0,0.0,800.0,4.0
518,21,6,3,1,20240521,6,1,100.0,1300.0,
519,11,9,3,1,20241029,7,3,2750.0,4150.0,4.0
520,19,8,1,2,20240415,4,2,700.0,1500.0,2.0
521,13,16,3,2,20240123,4,0,0.0,1600.0,
522,42,18,3,1,20240427,7,2,750.0,3550.0,5.0
523,40,10,1,1,20240617,2,1,300.0,700.0,
524,32,24,4,3,20240723,5,0,0.0,3000.0,
525,16,3,3,1,20240326,1,3,650.0,850.0,
526,24,14,4,3,20240311,1,2,1200.0,1600.0,
527,35,23,3,1,20241013,4,2,2500.0,4900.0,5.0
528,33,4,2,3,20240714,2,3,1000.0,1400.0,4.0
529,34,19,2,2,20240804,3,1,600.0,1800.0,
530,9,30,4,3,20240202,3,1,1000.0,2800.0,2.0
531,30,12,2,2,20240521,6,0,0.0,2400.0,4.0
532,39,2,4,1,20240304,7,3,2600.0,4000.0,1.0
533,5,7,1,1,20241121,1,2,650.0,850.0,4.0
534,1,10,3,1,20240906,6,1,300.0,1500.0,5.0
535,35,15,2,3,20240824,6,0,0.0,2400.0,5.0
536,22,6,4,3,20240626,1,3,1550.0,1750.0,4.0
537,14,5,1,2,20240515,5,0,0.0,1000.0,
538,19,21,2,3,20240809,2,3,3200.0,4400.0,4.0
539,38,22,2,1,20240405,3,3,2050.0,3850.0,3.0
540,37,7,1,2,20240218,5,1,200.0,1200.0,3.0
541,48,8,3,1,20240331,4,0,0.0,800.0,
542,4,18,2,3,20240330,2,2,750.0,1550.0,
543,44,9,4,2,20240729,3,3,900.0,1500.0,2.0
544,27,19,4,1,20240721,5,0,0.0,2000.0,3.0
545,37,20,1,2,20241018,4,2,1100.0,2700.0,
546,12,14,4,2,20240716,6,2,1800.0,4200.0,
547,4,6,3,1,20240810,4,2,2650.0,3450.0,3.0
548,28,28,2,2,20241026,7,0,0.0,4200.0,2.0
549,32,7,3,3,20240913,5,2,1100.0,2100.0,2.0
550,23,22,4,1,20240331,3,0,0.0,1800.0,5.0
551,4,16,3,1,20240304,3,1,150.0,1350.0,2.0
552,47,19,1,1,20240421,1,1,400.0,800.0,2.0
553,13,28,1,3,20240731,5,0,0.0,3000.0,
554,41,4,2,2,20240130,1,0,0.0,200.0,
555,21,30,3,3,20240610,7,3,2400.0,6600.0,5.0
556,20,18,4,2,20240406,1,3,2400.0,2800.0,5.0
557,39,20,3,1,20240311,7,1,600.0,3400.0,2.0
558,20,14,3,2,20240606,4,3,1100.0,2700.0,5.0
559,30,8,1,2,20240716,3,0,0.0,600.0,2.0
560,35,16,3,3,20240223,1,3,1550.0,1950.0,5.0
561,27,12,1,1,20240730,6,2,2600.0,5000.0,3.0
562,22,28,4,1,20240624,1,0,0.0,600.0,2.0
563,34,21,3,1,20240522,5,0,0.0,3000.0,1.0
564,20,15,3,3,20240816,3,0,0.0,1200.0,3.0
565,3,1,1,1,20240208,2,2,2500.0,2900.0,1.0
566,12,30,3,3,20240302,4,0,0.0,2400.0,2.0
567,41,28,2,1,20240613,1,1,1000.0,1600.0,
568,30,2,4,2,20240409,4,0,0.0,800.0,3.0
569,18,17,1,3,20241220,4,0,0.0,1600.0,5.0
570,44,8,2,3,20241019,5,1,600.0,1600.0,2.0
571,31,22,4,2,20240229,2,3,1800.0,3000.0,3.0
572,1,8,2,2,20240427,2,3,1700.0,2100.0,1.0
573,9,15,4,1,20240421,4,1,450.0,2050.0,
574,44,18,2,1,20240709,6,1,450.0,2850.0,4.0
575,7,28,2,1,20240119,6,0,0.0,3600.0,2.0
576,49,23,3,2,20240123,6,0,0.0,3600.0,
577,44,30,3,2,20240614,7,3,2250.0,6450.0,
578,4,12,1,1,20240304,2,1,450.0,1250.0,1.0
579,23,13,4,1,20241107,4,0,0.0,1600.0,2.0
580,44,6,1,2,20240713,5,0,0.0,1000.0,3.0
581,37,20,1,3,20240624,5,2,1150.0,3150.0,
582,20,30,2,1,20240705,2,3,2950.0,4150.0,5.0
583,2,16,1,2,20240420,6,3,2350.0,4750.0,2.0
584,20,13,2,1,20240218,7,1,400.0,3200.0,
585,7,27,2,2,20241101,3,0,0.0,1800.0,5.0
586,14,1,2,2,20240329,3,2,2500.0,3100.0,5.0
587,19,23,1,1,20241205,1,1,200.0,800.0,
588,10,29,4,2,20241025,7,0,0.0,4200.0,
589,22,28,3,3,20240115,5,3,1450.0,4450.0,
590,43,5,3,1,20240523,4,3,2100.0,2900.0,
591,42,24,2,3,20240301,2,2,1700.0,2900.0,2.0
592,37,2,1,3,20240918,3,3,1850.0,2450.0,5.0
593,36,24,4,2,20240724,1,3,900.0,1500.0,2.0
594,42,24,3,1,20241005,1,2,500.0,1100.0,
595,19,27,3,1,20240208,5,2,1000.0,4000.0,
596,20,1,3,3,20240203,3,3,2800.0,3400.0,
597,29,5,4,3,20240101,3,0,0.0,600.0,2.0
598,42,11,1,1,20240205,7,3,1050.0,3850.0,
599,36,2,1,2,20240419,6,2,1950.0,3150.0,1.0
600,16,7,1,2,20240329,7,1,300.0,1700.0,
601,23,27,4,3,20240716,1,0,0.0,600.0,
602,40,6,1,3,20241022,6,1,100.0,1300.0,
603,38,19,1,3,20240108,6,0,0.0,2400.0,
604,49,14,3,1,20240107,4,0,0.0,1600.0,4.0
605,23,17,3,3,20240729,5,3,1900.0,3900.0,
606,10,13,3,3,20240229,4,1,100.0,1700.0,
607,25,21,2,1,20240313,4,1,500.0,2900.0,5.0
608,28,25,2,1,20240808,6,0,0.0,3600.0,4.0
609,34,20,1,1,20240308,2,2,2900.0,3700.0,
610,16,3,3,1,20240302,3,1,1000.0,1600.0,
611,19,10,3,1,20240328,4,3,2650.0,3450.0,3.0
612,15,18,1,1,20240610,3,3,2450.0,3650.0,
613,6,27,3,3,20240608,4,1,300.0,2700.0,2.0
614,3,16,3,1,20240713,1,3,3500.0,3900.0,5.0
615,8,5,4,3,20241002,6,2,2750.0,3950.0,2.0
616,16,10,3,2,20240112,4,2,2700.0,3500.0,
617,8,11,1,2,20241018,4,1,800.0,2400.0,
618,14,27,4,1,20241005,1,3,2300.0,2900.0,
619,49,24,3,3,20241017,7,1,1000.0,5200.0,
620,14,23,2,3,20240110,1,3,3200.0,3800.0,
621,34,1,4,3,20240725,3,1,300.0,900.0,
622,25,26,4,2,20240902,5,2,750.0,3750.0,1.0
623,15,24,1,3,20240417,1,2,900.0,1500.0,5.0
624,29,14,2,2,20241023,4,2,1150.0,2750.0,
625,19,25,1,2,20241119,5,2,1000.0,4000.0,
626,9,1,2,3,20241205,3,3,2700.0,3300.0,
627,18,29,1,1,20240124,5,2,1600.0,4600.0,
628,35,8,4,1,20240524,2,0,0.0,400.0,3.0
629,3,15,1,2,20240920,2,1,750.0,1550.0,3.0
630,40,26,4,3,20240510,7,2,2950.0,7150.0,
631,9,26,3,1,20241002,1,3,2300.0,2900.0,2.0
632,41,2,2,1,20240827,2,0,0.0,400.0,
633,6,25,3,1,20241203,2,2,800.0,2000.0,2.0
634,13,13,1,1,20240202,6,0,0.0,2400.0,
635,26,7,1,2,20240928,4,0,0.0,800.0,5.0
636,28,28,2,1,20241129,2,1,300.0,1500.0,2.0
637,2,21,3,2,20240830,2,1,1500.0,2700.0,5.0
638,3,8,2,1,20240616,7,1,150.0,1550.0,
639,48,3,2,1,20240206,6,1,600.0,1800.0,5.0
640,23,22,4,3,20240710,6,3,1050.0,4650.0,
641,39,1,3,2,20240424,1,3,1500.0,1700.0,3.0
642,8,21,1,1,20240521,6,1,2500.0,6100.0,5.0
643,2,20,2,1,20240525,6,3,2200.0,4600.0,5.0
644,44,2,1,2,20240206,4,1,600.0,1400.0,
645,14,18,3,2,20240305,7,3,2250.0,5050.0,
646,30,14,4,2,20241215,4,0,0.0,1600.0,2.0
647,6,17,1,3,20240322,6,3,3600.0,6000.0,
648,18,2,1,3,20241120,2,2,800.0,1200.0,3.0
649,38,28,1,3,20241027,1,3,1900.0,2500.0,4.0
650,43,5,2,1,20241107,6,3,2600.0,3800.0,1.0
651,3,24,1,3,20241130,4,0,0.0,2400.0,2.0
652,8,3,4,3,20240921,7,3,1300.0,2700.0,4.0
653,40,1,3,2,20240731,7,2,2100.0,3500.0,
654,49,30,1,2,20240101,4,3,2050.0,4450.0,
655,12,20,3,2,20240319,5,3,3300.0,5300.0,1.0
656,24,19,2,3,20240716,7,0,0.0,2800.0,3.0
657,20,4,1,1,20241023,5,3,1400.0,2400.0,
658,22,25,4,3,20240525,1,0,0.0,600.0,4.0
659,4,12,3,2,20240303,4,0,0.0,1600.0,
660,24,19,4,1,20241015,3,3,2000.0,3200.0,
661,3,16,2,3,20241227,7,3,1900.0,4700.0,1.0
662,4,20,1,3,20241101,3,0,0.0,1200.0,4.0
663,37,12,3,2,20240710,5,1,2000.0,4000.0,5.0
664,9,22,4,2,20241214,2,1,200.0,1400.0,4.0
665,47,14,4,1,20240930,2,0,0.0,800.0,2.0
666,13,24,2,3,20240401,6,3,2600.0,6200.0,3.0
667,28,2,4,2,20240126,7,0,0.0,1400.0,
668,30,10,2,3,20241226,5,3,1300.0,2300.0,1.0
669,42,15,2,1,20240118,4,2,800.0,2400.0,
670,47,15,1,2,20241107,7,2,2150.0,4950.0,5.0
671,15,29,3,1,20240822,5,1,400.0,3400.0,2.0
672,42,10,3,2,20240423,1,0,0.0,200.0,
673,42,9,4,1,20240613,2,2,700.0,1100.0,
674,42,18,4,3,20240810,2,0,0.0,800.0,
675,36,27,1,1,20240310,5,3,1450.0,4450.0,4.0
676,42,9,1,3,20240713,5,0,0.0,1000.0,3.0
677,49,23,3,3,20240728,1,3,1400.0,2000.0,1.0
678,11,5,3,3,20240414,5,3,3300.0,4300.0,
679,48,24,4,1,20240301,6,3,650.0,4250.0,4.0
680,1,29,4,1,20241013,3,0,0.0,1800.0,2.0
681,19,25,1,2,20240716,1,2,3500.0,4100.0,
682,24,8,4,1,20241016,1,3,3100.0,3300.0,
683,43,29,1,3,20240722,3,1,1000.0,2800.0,1.0
684,5,7,4,2,20240803,7,1,750.0,2150.0,4.0
685,46,26,2,1,20240405,5,0,0.0,3000.0,4.0
686,46,4,1,3,20240130,2,1,500.0,900.0,
687,41,22,1,1,20240406,5,3,4100.0,7100.0,
688,35,21,1,1,20241201,5,0,0.0,3000.0,4.0
689,20,10,4,3,20240219,2,1,2500.0,2900.0,
690,50,3,3,2,20240123,4,3,1500.0,2300.0,
691,44,14,4,2,20240303,6,1,100.0,2500.0,5.0
692,5,8,2,3,20240213,5,2,1100.0,2100.0,
693,6,12,1,1,20240124,4,3,3200.0,4800.0,5.0
694,27,12,3,2,20240719,6,3,2550.0,4950.0,1.0
695,30,1,2,1,20240912,5,1,2500.0,3500.0,4.0
696,1,3,4,1,20241105,5,2,550.0,1550.0,
697,3,16,2,1,20240721,4,3,1700.0,3300.0,5.0
698,43,21,3,3,20241104,6,0,0.0,3600.0,4.0
699,30,14,4,3,20240926,3,3,850.0,2050.0,
700,22,6,2,2,20241220,5,1,150.0,1150.0,
701,18,29,4,1,20241018,2,3,1550.0,2750.0,
702,42,11,1,1,20241112,3,1,500.0,1700.0,
703,4,6,3,3,20240116,6,2,1250.0,2450.0,1.0
704,49,3,2,1,20240324,6,1,2500.0,3700.0,
705,12,23,2,1,20241006,2,1,2500.0,3700.0,3.0
706,15,21,4,2,20241031,7,1,500.0,4700.0,2.0
707,10,30,2,1,20240121,4,3,3200.0,5600.0,
708,13,4,3,3,20240901,5,0,0.0,1000.0,2.0
709,50,25,4,2,20240319,3,0,0.0,1800.0,4.0
710,24,21,1,2,20241021,3,3,2200.0,4000.0,2.0
711,36,7,2,1,20241106,7,1,500.0,1900.0,3.0
712,38,24,1,3,20240427,2,1,1000.0,2200.0,
713,43,10,2,3,20241001,5,0,0.0,1000.0,3.0
714,30,6,4,3,20241116,4,0,0.0,800.0,2.0
715,28,21,2,3,20240509,6,2,1400.0,5000.0,3.0
716,3,26,4,3,20240701,7,2,850.0,5050.0,2.0
717,16,17,2,1,20241115,7,3,1350.0,4150.0,1.0
718,4,20,1,2,20240103,5,2,350.0,2350.0,1.0
719,4,29,4,3,20240221,7,2,800.0,5000.0,2.0
720,45,7,3,3,20240606,4,0,0.0,800.0,2.0
721,18,28,1,2,20240929,5,1,1000.0,4000.0,
722,11,20,3,2,20240428,4,3,1050.0,2650.0,4.0
723,27,10,2,3,20240116,7,1,2000.0,3400.0,
724,22,16,2,3,20240926,3,3,3150.0,4350.0,4.0
725,22,14,2,1,20240412,1,1,750.0,1150.0,5.0
726,15,11,1,3,20240831,3,1,200.0,1400.0,5.0
727,4,6,2,3,20240212,5,0,0.0,1000.0,5.0
728,10,15,1,1,20240209,4,2,900.0,2500.0,
729,49,14,4,2,20241129,3,0,0.0,1200.0,
730,4,19,3,3,20240624,5,2,2700.0,4700.0,
731,33,1,2,1,20241222,1,0,0.0,200.0,3.0
732,46,21,4,3,20240909,5,0,0.0,3000.0,5.0
733,12,3,2,1,20240407,5,2,900.0,1900.0,
734,19,8,4,3,20240131,2,1,300.0,700.0,1.0
735,47,4,4,3,20240822,7,1,500.0,1900.0,5.0
736,39,30,4,1,20241204,2,2,2900.0,4100.0,5.0
737,25,21,1,3,20240724,6,1,800.0,4400.0,
738,33,2,3,2,20241207,6,0,0.0,1200.0,1.0
739,5,6,3,1,20241205,2,3,1000.0,1400.0,5.0
740,45,26,3,3,20240722,2,1,1500.0,2700.0,1.0
741,41,18,3,3,20240630,5,1,400.0,2400.0,1.0
742,7,17,3,2,20240103,1,0,0.0,400.0,2.0
743,20,15,4,1,20240802,5,2,2600.0,4600.0,2.0
744,49,8,1,1,20240114,1,3,3100.0,3300.0,
745,8,2,3,1,20240211,4,1,1000.0,1800.0,3.0
746,14,16,2,2,20240302,3,2,650.0,1850.0,
747,40,13,1,1,20240113,3,0,0.0,1200.0,1.0
748,47,13,2,3,20241029,1,1,500.0,900.0,5.0
749,16,7,2,3,20240729,3,2,500.0,1100.0,
750,10,11,2,1,20240907,1,0,0.0,400.0,1.0
751,7,5,2,2,20240429,7,3,2000.0,3400.0,
752,16,28,3,2,20241107,1,3,3400.0,4000.0,5.0
753,18,2,2,2,20241027,7,3,2350.0,3750.0,3.0
754,12,7,3,3,20241121,1,3,1800.0,2000.0,2.0
755,25,14,1,2,20241127,2,2,2400.0,3200.0,5.0
756,40,28,1,1,20241214,1,1,500.0,1100.0,5.0
757,14,27,3,2,20241010,5,1,450.0,3450.0,
758,19,26,4,1,20240213,1,1,100.0,700.0,5.0
759,1,21,3,3,20240402,1,1,300.0,900.0,4.0
760,18,21,1,2,20240128,3,3,3900.0,5700.0,
761,37,21,4,2,20240216,1,2,900.0,1500.0,
762,50,26,3,1,20240115,3,1,1000.0,2800.0,5.0
763,15,4,4,2,20240128,3,1,300.0,900.0,3.0
764,42,21,1,3,20240108,3,3,2050.0,3850.0,2.0
765,44,3,2,1,20241203,4,3,3400.0,4200.0,5.0
766,39,4,3,3,20241014,6,1,100.0,1300.0,4.0
767,9,14,4,1,20240612,4,1,1000.0,2600.0,5.0
768,32,16,4,3,20240307,5,2,1100.0,3100.0,4.0
769,5,10,2,2,20241028,7,2,1200.0,2600.0,4.0
770,38,7,1,1,20240721,7,0,0.0,1400.0,3.0
771,43,3,2,2,20240130,1,1,200.0,400.0,2.0
772,22,1,2,3,20240326,2,3,1000.0,1400.0,
773,50,1,4,2,20240127,6,3,600.0,1800.0,2.0
774,19,9,3,2,20241007,5,1,200.0,1200.0,2.0
775,2,14,3,2,20241016,4,0,0.0,1600.0,
776,6,30,3,2,20240413,3,2,700.0,2500.0,1.0
777,35,28,3,2,20241018,6,0,0.0,3600.0,3.0
778,18,7,4,2,20241230,7,3,1250.0,2650.0,5.0
779,39,10,4,3,20241006,4,3,3000.0,3800.0,
780,8,1,1,1,20240527,3,2,1600.0,2200.0,
781,9,21,2,3,20241116,3,3,900.0,2700.0,5.0
782,23,24,2,1,20241212,7,1,2000.0,6200.0,4.0
783,42,25,4,3,20240806,6,0,0.0,3600.0,
784,23,13,2,3,20240919,4,3,3300.0,4900.0,2.0
785,26,3,3,3,20240720,5,0,0.0,1000.0,2.0
786,5,25,3,1,20240203,4,2,1100.0,3500.0,
787,41,29,4,2,20240225,6,3,1000.0,4600.0,4.0
788,48,15,2,2,20240411,7,1,1000.0,3800.0,
789,7,15,1,1,20240604,6,2,500.0,2900.0,
790,11,13,1,3,20240430,5,2,1150.0,3150.0,
791,20,6,2,3,20240512,1,1,150.0,350.0,
792,13,12,3,1,20241007,6,0,0.0,2400.0,3.0
793,14,6,2,2,20240329,7,0,0.0,1400.0,3.0
794,23,11,2,1,20240407,6,2,1800.0,4200.0,3.0
795,15,19,1,3,20241031,2,3,1850.0,2650.0,
796,2,24,2,1,20240529,4,2,850.0,3250.0,
797,44,20,3,2,20240716,3,3,1650.0,2850.0,3.0
798,35,19,2,1,20241010,7,1,2500.0,5300.0,
799,9,1,4,2,20240727,4,2,800.0,1600.0,
800,33,10,1,2,20240823,6,1,600.0,1800.0,3.0
801,37,5,1,2,20240110,4,1,500.0,1300.0,2.0
802,23,12,2,3,20241022,1,2,900.0,1300.0,4.0
803,12,30,2,2,20240219,3,2,550.0,2350.0,4.0
804,25,19,1,1,20240613,3,1,600.0,1800.0,1.0
805,35,15,1,1,20240403,6,2,600.0,3000.0,2.0
806,11,29,1,2,20240305,6,3,2700.0,6300.0,4.0
807,41,4,4,3,20240531,2,2,600.0,1000.0,2.0
808,29,29,4,3,20241027,1,1,450.0,1050.0,3.0
809,17,21,4,1,20240725,7,1,2000.0,6200.0,3.0
810,5,20,2,1,20241019,2,2,1000.0,1800.0,3.0
811,37,3,1,2,20240709,6,3,2600.0,3800.0,4.0
812,1,13,4,1,20240416,6,1,2000.0,4400.0,4.0
813,41,17,2,3,20240312,4,3,900.0,2500.0,3.0
814,8,15,3,3,20240930,6,3,1350.0,3750.0,4.0
815,38,3,1,1,20240907,7,2,2450.0,3850.0,2.0
816,8,24,4,1,20240430,5,2,950.0,3950.0,4.0
817,14,18,3,3,20241022,4,0,0.0,1600.0,1.0
818,46,20,2,2,20240312,6,0,0.0,2400.0,4.0
819,35,18,1,1,20241003,3,1,1500.0,2700.0,
820,26,11,1,3,20240624,6,1,600.0,3000.0,1.0
821,47,3,2,2,20240808,6,0,0.0,1200.0,4.0
822,45,13,4,1,20240322,1,1,600.0,1000.0,3.0
823,10,1,1,1,20240522,5,0,0.0,1000.0,
824,48,6,3,1,20241211,4,0,0.0,800.0,
825,15,8,3,3,20240326,3,3,3300.0,3900.0,1.0
826,2,21,4,3,20240602,5,3,1150.0,4150.0,
827,32,16,1,1,20240802,6,3,1450.0,3850.0,3.0
828,35,1,3,1,20241110,1,3,1400.0,1600.0,3.0
829,20,20,3,1,20240219,4,2,2700.0,4300.0,1.0
830,47,9,2,1,20240606,4,3,3150.0,3950.0,3.0
831,23,9,2,2,20240809,4,0,0.0,800.0,3.0
832,8,28,1,1,20240131,6,3,1350.0,4950.0,4.0
833,20,20,2,1,20240715,6,3,1350.0,3750.0,1.0
834,16,30,4,2,20240401,2,0,0.0,1200.0,3.0
835,10,22,2,2,20240612,2,3,2300.0,3500.0,3.0
836,28,2,1,2,20240118,1,2,550.0,750.0,
837,1,22,1,1,20240123,4,2,900.0,3300.0,
838,25,24,3,2,20240820,5,0,0.0,3000.0,1.0
839,7,14,3,1,20240114,6,1,1000.0,3400.0,5.0
840,41,12,3,3,20241010,4,3,2550.0,4150.0,
841,47,23,3,3,20240630,3,2,600.0,2400.0,
842,34,29,1,3,20241219,1,0,0.0,600.0,5.0
843,5,5,4,2,20240615,5,1,500.0,1500.0,3.0
844,45,28,1,2,20240105,5,3,1500.0,4500.0,1.0
845,46,22,1,2,20240307,7,2,2400.0,6600.0,5.0
846,12,12,3,1,20241218,5,0,0.0,2000.0,5.0
847,13,2,1,3,20241022,2,3,2950.0,3350.0,
848,17,1,2,1,20241220,3,0,0.0,600.0,1.0
849,46,1,2,2,20240418,4,1,1000.0,1800.0,
850,39,9,4,1,20241224,6,3,2250.0,3450.0,1.0
851,8,13,4,1,20241204,6,3,3200.0,5600.0,2.0
852,18,19,4,3,20241224,6,3,1800.0,4200.0,
853,3,25,3,2,20240208,3,2,3000.0,4800.0,
854,36,17,1,2,20241112,4,3,1900.0,3500.0,5.0
855,21,24,2,1,20241224,2,0,0.0,1200.0,1.0
856,37,22,1,1,20240205,7,3,3600.0,7800.0,
857,41,29,2,1,20240430,1,1,200.0,800.0,
858,4,5,3,1,20241224,2,3,1300.0,1700.0,5.0
859,31,3,1,3,20240109,1,2,2750.0,2950.0,3.0
860,42,3,4,3,20240214,4,0,0.0,800.0,3.0
861,43,27,3,1,20240528,3,1,200.0,2000.0,1.0
862,3,9,2,3,20241219,5,3,1100.0,2100.0,5.0
863,21,2,3,1,20240130,2,3,3450.0,3850.0,3.0
864,30,19,2,1,20240122,1,1,400.0,800.0,2.0
865,27,4,3,3,20240102,3,2,2300.0,2900.0,1.0
866,11,24,2,2,20240426,7,1,800.0,5000.0,
867,31,16,1,1,20240731,1,3,1500.0,1900.0,3.0
868,22,17,3,3,20240211,4,2,800.0,2400.0,1.0
869,15,21,2,2,20240702,4,1,200.0,2600.0,4.0
870,5,5,2,2,20241028,2,2,1250.0,1650.0,5.0
871,4,3,1,2,20240927,4,0,0.0,800.0,4.0
872,36,17,3,1,20240627,5,0,0.0,2000.0,
873,15,2,2,2,20241013,1,1,300.0,500.0,
874,10,20,1,2,20240121,2,0,0.0,800.0,
875,24,30,1,2,20240505,7,3,1050.0,5250.0,4.0
876,45,6,4,2,20240212,6,1,600.0,1800.0,5.0
877,27,21,3,3,20240717,1,3,2000.0,2600.0,
878,5,14,3,3,20240227,3,1,150.0,1350.0,4.0
879,22,6,2,2,20240601,4,3,1150.0,1950.0,
880,37,13,1,1,20240821,5,0,0.0,2000.0,3.0
881,24,27,3,3,20240622,7,0,0.0,4200.0,4.0
882,49,13,4,1,20240309,5,0,0.0,2000.0,4.0
883,31,19,3,2,20240623,3,0,0.0,1200.0,5.0
884,31,18,4,3,20240518,2,0,0.0,800.0,
885,31,17,4,2,20240721,2,3,2600.0,3400.0,5.0
886,5,1,4,3,20240420,2,1,600.0,1000.0,
887,35,6,2,2,20241215,5,0,0.0,1000.0,5.0
888,21,25,2,2,20240404,7,3,1250.0,5450.0,5.0
889,9,25,4,2,20240713,5,0,0.0,3000.0,
890,19,12,3,1,20241224,1,1,200.0,600.0,1.0
891,37,10,3,2,20240918,3,1,1500.0,2100.0,1.0
892,6,24,1,2,20240111,3,2,1050.0,2850.0,1.0
893,44,10,2,1,20240612,4,0,0.0,800.0,2.0
894,38,29,4,3,20240509,1,0,0.0,600.0,
895,34,14,4,1,20240902,1,0,0.0,400.0,
896,19,6,1,3,20240825,4,2,2250.0,3050.0,4.0
897,34,25,4,2,20240623,6,0,0.0,3600.0,
898,12,24,4,2,20240420,6,3,1800.0,5400.0,
899,17,13,3,2,20240217,6,3,3100.0,5500.0,4.0
900,14,17,3,1,20241126,6,1,400.0,2800.0,
901,1,27,1,1,20240126,5,3,1800.0,4800.0,
902,43,9,4,1,20241209,6,0,0.0,1200.0,4.0
903,21,1,2,3,20241229,2,2,1500.0,1900.0,
904,13,29,3,3,20240311,5,1,500.0,3500.0,1.0
905,34,19,1,3,20240728,6,1,450.0,2850.0,1.0
906,49,28,4,3,20240517,7,1,400.0,4600.0,
907,39,22,3,2,20240416,3,2,1500.0,3300.0,5.0
908,25,13,1,2,20241221,6,2,2700.0,5100.0,5.0
909,8,29,4,2,20241021,2,2,1100.0,2300.0,3.0
910,24,23,4,3,20241001,3,0,0.0,1800.0,5.0
911,37,25,1,2,20240613,6,1,400.0,4000.0,5.0
912,30,16,3,1,20240209,5,2,1100.0,3100.0,
913,5,8,4,2,20240220,1,0,0.0,200.0,
914,30,25,1,3,20240825,7,0,0.0,4200.0,
915,40,9,1,1,20241204,2,3,1350.0,1750.0,5.0
916,21,27,4,1,20241128,7,1,1500.0,5700.0,5.0
917,27,13,1,2,20240830,4,0,0.0,1600.0,4.0
918,9,22,4,3,20240809,1,1,600.0,1200.0,
919,38,2,4,2,20240208,7,1,450.0,1850.0,5.0
920,16,27,4,3,20240115,4,1,500.0,2900.0,2.0
