booking_id,customer_id,room_id,booking_channel_id,check_in_date,check_out_date,stay_length
387,44,11,3,2024-10-17T00:00:00,2024-10-24T00:00:00,7
388,46,3,1,2024-07-15T00:00:00,2024-07-16T00:00:00,1
389,37,7,1,2024-04-25T00:00:00,2024-05-01T00:00:00,6
390,7,12,3,2024-12-10T00:00:00,2024-12-13T00:00:00,3
391,13,3,1,2024-09-28T00:00:00,2024-10-05T00:00:00,7
392,29,2,3,2024-06-08T00:00:00,2024-06-15T00:00:00,7
393,10,4,2,2024-01-26T00:00:00,2024-01-31T00:00:00,5
394,38,29,4,2024-10-25T00:00:00,2024-10-30T00:00:00,5
395,30,2,3,2024-09-11T00:00:00,2024-09-13T00:00:00,2
396,41,27,1,2024-04-06T00:00:00,2024-04-11T00:00:00,5
397,9,20,4,2024-09-07T00:00:00,2024-09-11T00:00:00,4
398,26,13,3,2024-05-17T00:00:00,2024-05-22T00:00:00,5
399,22,23,1,2024-12-22T00:00:00,2024-12-23T00:00:00,1
400,20,12,1,2024-06-19T00:00:00,2024-06-22T00:00:00,3
401,16,27,3,2024-06-23T00:00:00,2024-06-29T00:00:00,6
402,35,28,2,2024-01-18T00:00:00,2024-01-22T00:00:00,4
403,27,29,4,2024-03-02T00:00:00,2024-03-08T00:00:00,6
404,30,16,4,2024-05-24T00:00:00,2024-05-31T00:00:00,7
405,10,17,4,2024-08-03T00:00:00,2024-08-08T00:00:00,5
406,9,28,1,2024-06-22T00:00:00,2024-06-29T00:00:00,7
407,12,23,4,2024-06-18T00:00:00,2024-06-20T00:00:00,2
408,5,15,2,2024-02-09T00:00:00,2024-02-10T00:00:00,1
409,14,22,4,2024-09-01T00:00:00,2024-09-08T00:00:00,7
410,38,30,2,2024-05-29T00:00:00,2024-06-02T00:00:00,4
411,33,14,3,2024-06-20T00:00:00,2024-06-24T00:00:00,4
412,1,11,3,2024-07-08T00:00:00,2024-07-14T00:00:00,6
413,41,12,2,2024-06-05T00:00:00,2024-06-06T00:00:00,1
414,31,22,4,2024-07-20T00:00:00,2024-07-27T00:00:00,7
415,9,17,2,2024-05-28T00:00:00,2024-06-04T00:00:00,7
416,37,16,1,2024-03-24T00:00:00,2024-03-26T00:00:00,2
417,9,30,4,2024-01-18T00:00:00,2024-01-25T00:00:00,7
418,25,7,3,2024-10-19T00:00:00,2024-10-25T00:00:00,6
419,14,7,4,2024-04-02T00:00:00,2024-04-07T00:00:00,5
420,20,8,3,2024-04-09T00:00:00,2024-04-12T00:00:00,3
421,32,9,2,2024-05-25T00:00:00,2024-05-27T00:00:00,2
422,25,18,4,2024-12-09T00:00:00,2024-12-13T00:00:00,4
423,24,11,4,2024-11-09T00:00:00,2024-11-11T00:00:00,2
424,40,19,1,2024-11-04T00:00:00,2024-11-09T00:00:00,5
425,47,3,1,2024-11-28T00:00:00,2024-12-01T00:00:00,3
426,35,25,1,2024-01-22T00:00:00,2024-01-29T00:00:00,7
427,20,20,1,2024-06-13T00:00:00,2024-06-20T00:00:00,7
428,47,25,2,2024-02-29T00:00:00,2024-03-07T00:00:00,7
429,29,5,4,2024-06-06T00:00:00,2024-06-09T00:00:00,3
430,22,11,2,2024-07-19T00:00:00,2024-07-25T00:00:00,6
431,36,30,2,2024-04-01T00:00:00,2024-04-08T00:00:00,7
432,23,11,1,2024-01-27T00:00:00,2024-01-30T00:00:00,3
433,34,11,3,2024-12-10T00:00:00,2024-12-15T00:00:00,5
434,29,26,2,2024-07-15T00:00:00,2024-07-22T00:00:00,7
435,33,6,3,2024-02-21T00:00:00,2024-02-27T00:00:00,6
436,46,14,3,2024-10-23T00:00:00,2024-10-28T00:00:00,5
437,31,4,1,2024-08-13T00:00:00,2024-08-19T00:00:00,6
438,22,14,4,2024-11-19T00:00:00,2024-11-21T00:00:00,2
439,30,13,2,2024-07-06T00:00:00,2024-07-09T00:00:00,3
440,31,16,2,2024-12-16T00:00:00,2024-12-18T00:00:00,2
441,44,17,4,2024-04-29T00:00:00,2024-05-06T00:00:00,7
442,19,23,2,2024-05-22T00:00:00,2024-05-23T00:00:00,1
443,20,19,2,2024-11-08T00:00:00,2024-11-11T00:00:00,3
444,36,9,4,2024-12-12T00:00:00,2024-12-13T00:00:00,1
445,5,14,3,2024-11-02T00:00:00,2024-11-08T00:00:00,6
446,35,14,2,2024-02-05T00:00:00,2024-02-11T00:00:00,6
447,2,11,4,2024-03-29T00:00:00,2024-04-05T00:00:00,7
448,28,13,3,2024-03-13T00:00:00,2024-03-14T00:00:00,1
449,46,3,1,2024-01-06T00:00:00,2024-01-10T00:00:00,4
450,9,19,3,2024-11-05T00:00:00,2024-11-11T00:00:00,6
451,18,28,3,2024-09-07T00:00:00,2024-09-11T00:00:00,4
452,18,19,2,2024-11-29T00:00:00,2024-12-04T00:00:00,5
453,18,16,3,2024-03-12T00:00:00,2024-03-14T00:00:00,2
454,4,7,2,2024-10-04T00:00:00,2024-10-11T00:00:00,7
455,25,11,1,2024-04-06T00:00:00,2024-04-09T00:00:00,3
456,18,28,4,2024-03-29T00:00:00,2024-04-01T00:00:00,3
457,2,1,4,2024-03-12T00:00:00,2024-03-18T00:00:00,6
458,33,11,3,2024-01-11T00:00:00,2024-01-17T00:00:00,6
459,47,28,1,2024-02-29T00:00:00,2024-03-06T00:00:00,6
460,39,27,4,2024-04-28T00:00:00,2024-04-30T00:00:00,2
461,38,14,1,2024-08-18T00:00:00,2024-08-23T00:00:00,5
462,19,26,3,2024-08-09T00:00:00,2024-08-14T00:00:00,5
463,22,18,2,2024-11-20T00:00:00,2024-11-26T00:00:00,6
464,10,11,3,2024-11-29T00:00:00,2024-12-02T00:00:00,3
465,37,18,3,2024-02-10T00:00:00,2024-02-15T00:00:00,5
466,43,7,3,2024-02-10T00:00:00,2024-02-15T00:00:00,5
467,4,3,3,2024-02-17T00:00:00,2024-02-18T00:00:00,1
468,42,20,4,2024-04-25T00:00:00,2024-04-26T00:00:00,1
469,32,1,2,2024-05-12T00:00:00,2024-05-17T00:00:00,5
470,35,22,1,2024-10-18T00:00:00,2024-10-25T00:00:00,7
471,3,25,1,2024-01-19T00:00:00,2024-01-25T00:00:00,6
472,6,24,2,2024-05-25T00:00:00,2024-05-29T00:00:00,4
473,41,21,2,2024-06-20T00:00:00,2024-06-21T00:00:00,1
474,8,17,2,2024-12-04T00:00:00,2024-12-09T00:00:00,5
475,32,12,4,2024-10-25T00:00:00,2024-11-01T00:00:00,7
476,29,6,1,2024-07-20T00:00:00,2024-07-27T00:00:00,7
477,9,9,4,2024-01-28T00:00:00,2024-02-02T00:00:00,5
478,16,25,1,2024-01-03T00:00:00,2024-01-10T00:00:00,7
479,12,20,1,2024-01-17T00:00:00,2024-01-19T00:00:00,2
480,12,11,1,2024-01-30T00:00:00,2024-02-06T00:00:00,7
481,44,11,1,2024-01-02T00:00:00,2024-01-05T00:00:00,3
482,13,1,2,2024-06-26T00:00:00,2024-07-02T00:00:00,6
483,48,28,1,2024-09-09T00:00:00,2024-09-11T00:00:00,2
484,17,15,4,2024-01-26T00:00:00,2024-01-29T00:00:00,3
485,15,4,4,2024-10-25T00:00:00,2024-10-30T00:00:00,5
486,31,4,1,2024-04-06T00:00:00,2024-04-08T00:00:00,2
487,24,13,3,2024-05-12T00:00:00,2024-05-15T00:00:00,3
488,38,21,1,2024-08-27T00:00:00,2024-08-28T00:00:00,1
489,10,3,3,2024-05-23T00:00:00,2024-05-26T00:00:00,3
490,23,14,4,2024-04-19T00:00:00,2024-04-20T00:00:00,1
491,32,8,4,2024-01-29T00:00:00,2024-01-30T00:00:00,1
492,38,11,1,2024-12-11T00:00:00,2024-12-13T00:00:00,2
493,7,2,4,2024-12-05T00:00:00,2024-12-06T00:00:00,1
494,48,7,4,2024-07-09T00:00:00,2024-07-16T00:00:00,7
495,9,20,1,2024-01-11T00:00:00,2024-01-12T00:00:00,1
496,39,20,4,2024-08-04T00:00:00,2024-08-05T00:00:00,1
497,23,25,1,2024-03-20T00:00:00,2024-03-25T00:00:00,5
498,19,5,2,2024-01-15T00:00:00,2024-01-18T00:00:00,3
499,35,5,4,2024-09-15T00:00:00,2024-09-21T00:00:00,6
500,25,21,2,2024-11-04T00:00:00,2024-11-09T00:00:00,5
501,48,3,1,2024-02-03T00:00:00,2024-02-04T00:00:00,1
502,38,28,2,2024-12-26T00:00:00,2025-01-01T00:00:00,6
503,3,23,3,2024-09-30T00:00:00,2024-10-01T00:00:00,1
504,38,22,1,2024-06-02T00:00:00,2024-06-09T00:00:00,7
505,21,1,3,2024-02-01T00:00:00,2024-02-06T00:00:00,5
506,42,9,2,2024-09-26T00:00:00,2024-10-01T00:00:00,5
507,16,28,2,2024-08-23T00:00:00,2024-08-30T00:00:00,7
508,14,21,4,2024-08-28T00:00:00,2024-09-03T00:00:00,6
509,22,29,3,2024-11-30T00:00:00,2024-12-06T00:00:00,6
510,5,18,2,2024-10-09T00:00:00,2024-10-16T00:00:00,7
511,31,19,4,2024-01-19T00:00:00,2024-01-20T00:00:00,1
512,35,7,4,2024-04-26T00:00:00,2024-05-02T00:00:00,6
513,9,4,3,2024-06-16T00:00:00,2024-06-17T00:00:00,1
514,35,27,4,2024-10-25T00:00:00,2024-10-29T00:00:00,4
515,17,9,3,2024-05-11T00:00:00,2024-05-15T00:00:00,4
516,41,4,4,2024-12-04T00:00:00,2024-12-10T00:00:00,6
517,5,13,1,2024-12-26T00:00:00,2024-12-28T00:00:00,2
518,21,6,3,2024-05-21T00:00:00,2024-05-27T00:00:00,6
519,11,9,3,2024-10-29T00:00:00,2024-11-05T00:00:00,7
520,19,8,1,2024-04-15T00:00:00,2024-04-19T00:00:00,4
521,13,16,3,2024-01-23T00:00:00,2024-01-27T00:00:00,4
522,42,18,3,2024-04-27T00:00:00,2024-05-04T00:00:00,7
523,40,10,1,2024-06-17T00:00:00,2024-06-19T00:00:00,2
524,32,24,4,2024-07-23T00:00:00,2024-07-28T00:00:00,5
525,16,3,3,2024-03-26T00:00:00,2024-03-27T00:00:00,1
526,24,14,4,2024-03-11T00:00:00,2024-03-12T00:00:00,1
527,35,23,3,2024-10-13T00:00:00,2024-10-17T00:00:00,4
528,33,4,2,2024-07-14T00:00:00,2024-07-16T00:00:00,2
529,34,19,2,2024-08-04T00:00:00,2024-08-07T00:00:00,3
530,9,30,4,2024-02-02T00:00:00,2024-02-05T00:00:00,3
531,30,12,2,2024-05-21T00:00:00,2024-05-27T00:00:00,6
532,39,2,4,2024-03-04T00:00:00,2024-03-11T00:00:00,7
533,5,7,1,2024-11-21T00:00:00,2024-11-22T00:00:00,1
534,1,10,3,2024-09-06T00:00:00,2024-09-12T00:00:00,6
535,35,15,2,2024-08-24T00:00:00,2024-08-30T00:00:00,6
536,22,6,4,2024-06-26T00:00:00,2024-06-27T00:00:00,1
537,14,5,1,2024-05-15T00:00:00,2024-05-20T00:00:00,5
538,19,21,2,2024-08-09T00:00:00,2024-08-11T00:00:00,2
539,38,22,2,2024-04-05T00:00:00,2024-04-08T00:00:00,3
540,37,7,1,2024-02-18T00:00:00,2024-02-23T00:00:00,5
541,48,8,3,2024-03-31T00:00:00,2024-04-04T00:00:00,4
542,4,18,2,2024-03-30T00:00:00,2024-04-01T00:00:00,2
543,44,9,4,2024-07-29T00:00:00,2024-08-01T00:00:00,3
544,27,19,4,2024-07-21T00:00:00,2024-07-26T00:00:00,5
545,37,20,1,2024-10-18T00:00:00,2024-10-22T00:00:00,4
546,12,14,4,2024-07-16T00:00:00,2024-07-22T00:00:00,6
547,4,6,3,2024-08-10T00:00:00,2024-08-14T00:00:00,4
548,28,28,2,2024-10-26T00:00:00,2024-11-02T00:00:00,7
549,32,7,3,2024-09-13T00:00:00,2024-09-18T00:00:00,5
550,23,22,4,2024-03-31T00:00:00,2024-04-03T00:00:00,3
551,4,16,3,2024-03-04T00:00:00,2024-03-07T00:00:00,3
552,47,19,1,2024-04-21T00:00:00,2024-04-22T00:00:00,1
553,13,28,1,2024-07-31T00:00:00,2024-08-05T00:00:00,5
554,41,4,2,2024-01-30T00:00:00,2024-01-31T00:00:00,1
555,21,30,3,2024-06-10T00:00:00,2024-06-17T00:00:00,7
556,20,18,4,2024-04-06T00:00:00,2024-04-07T00:00:00,1
557,39,20,3,2024-03-11T00:00:00,2024-03-18T00:00:00,7
558,20,14,3,2024-06-06T00:00:00,2024-06-10T00:00:00,4
559,30,8,1,2024-07-16T00:00:00,2024-07-19T00:00:00,3
560,35,16,3,2024-02-23T00:00:00,2024-02-24T00:00:00,1
561,27,12,1,2024-07-30T00:00:00,2024-08-05T00:00:00,6
562,22,28,4,2024-06-24T00:00:00,2024-06-25T00:00:00,1
563,34,21,3,2024-05-22T00:00:00,2024-05-27T00:00:00,5
564,20,15,3,2024-08-16T00:00:00,2024-08-19T00:00:00,3
565,3,1,1,2024-02-08T00:00:00,2024-02-10T00:00:00,2
566,12,30,3,2024-03-02T00:00:00,2024-03-06T00:00:00,4
567,41,28,2,2024-06-13T00:00:00,2024-06-14T00:00:00,1
568,30,2,4,2024-04-09T00:00:00,2024-04-13T00:00:00,4
569,18,17,1,2024-12-20T00:00:00,2024-12-24T00:00:00,4
570,44,8,2,2024-10-19T00:00:00,2024-10-24T00:00:00,5
571,31,22,4,2024-02-29T00:00:00,2024-03-02T00:00:00,2
572,1,8,2,2024-04-27T00:00:00,2024-04-29T00:00:00,2
573,9,15,4,2024-04-21T00:00:00,2024-04-25T00:00:00,4
574,44,18,2,2024-07-09T00:00:00,2024-07-15T00:00:00,6
575,7,28,2,2024-01-19T00:00:00,2024-01-25T00:00:00,6
576,49,23,3,2024-01-23T00:00:00,2024-01-29T00:00:00,6
577,44,30,3,2024-06-14T00:00:00,2024-06-21T00:00:00,7
578,4,12,1,2024-03-04T00:00:00,2024-03-06T00:00:00,2
579,23,13,4,2024-11-07T00:00:00,2024-11-11T00:00:00,4
580,44,6,1,2024-07-13T00:00:00,2024-07-18T00:00:00,5
581,37,20,1,2024-06-24T00:00:00,2024-06-29T00:00:00,5
582,20,30,2,2024-07-05T00:00:00,2024-07-07T00:00:00,2
583,2,16,1,2024-04-20T00:00:00,2024-04-26T00:00:00,6
584,20,13,2,2024-02-18T00:00:00,2024-02-25T00:00:00,7
585,7,27,2,2024-11-01T00:00:00,2024-11-04T00:00:00,3
586,14,1,2,2024-03-29T00:00:00,2024-04-01T00:00:00,3
587,19,23,1,2024-12-05T00:00:00,2024-12-06T00:00:00,1
588,10,29,4,2024-10-25T00:00:00,2024-11-01T00:00:00,7
589,22,28,3,2024-01-15T00:00:00,2024-01-20T00:00:00,5
590,43,5,3,2024-05-23T00:00:00,2024-05-27T00:00:00,4
591,42,24,2,2024-03-01T00:00:00,2024-03-03T00:00:00,2
592,37,2,1,2024-09-18T00:00:00,2024-09-21T00:00:00,3
593,36,24,4,2024-07-24T00:00:00,2024-07-25T00:00:00,1
594,42,24,3,2024-10-05T00:00:00,2024-10-06T00:00:00,1
595,19,27,3,2024-02-08T00:00:00,2024-02-13T00:00:00,5
596,20,1,3,2024-02-03T00:00:00,2024-02-06T00:00:00,3
597,29,5,4,2024-01-01T00:00:00,2024-01-04T00:00:00,3
598,42,11,1,2024-02-05T00:00:00,2024-02-12T00:00:00,7
599,36,2,1,2024-04-19T00:00:00,2024-04-25T00:00:00,6
600,16,7,1,2024-03-29T00:00:00,2024-04-05T00:00:00,7
601,23,27,4,2024-07-16T00:00:00,2024-07-17T00:00:00,1
602,40,6,1,2024-10-22T00:00:00,2024-10-28T00:00:00,6
603,38,19,1,2024-01-08T00:00:00,2024-01-14T00:00:00,6
604,49,14,3,2024-01-07T00:00:00,2024-01-11T00:00:00,4
605,23,17,3,2024-07-29T00:00:00,2024-08-03T00:00:00,5
606,10,13,3,2024-02-29T00:00:00,2024-03-04T00:00:00,4
607,25,21,2,2024-03-13T00:00:00,2024-03-17T00:00:00,4
608,28,25,2,2024-08-08T00:00:00,2024-08-14T00:00:00,6
609,34,20,1,2024-03-08T00:00:00,2024-03-10T00:00:00,2
610,16,3,3,2024-03-02T00:00:00,2024-03-05T00:00:00,3
611,19,10,3,2024-03-28T00:00:00,2024-04-01T00:00:00,4
612,15,18,1,2024-06-10T00:00:00,2024-06-13T00:00:00,3
613,6,27,3,2024-06-08T00:00:00,2024-06-12T00:00:00,4
614,3,16,3,2024-07-13T00:00:00,2024-07-14T00:00:00,1
615,8,5,4,2024-10-02T00:00:00,2024-10-08T00:00:00,6
616,16,10,3,2024-01-12T00:00:00,2024-01-16T00:00:00,4
617,8,11,1,2024-10-18T00:00:00,2024-10-22T00:00:00,4
618,14,27,4,2024-10-05T00:00:00,2024-10-06T00:00:00,1
619,49,24,3,2024-10-17T00:00:00,2024-10-24T00:00:00,7
620,14,23,2,2024-01-10T00:00:00,2024-01-11T00:00:00,1
621,34,1,4,2024-07-25T00:00:00,2024-07-28T00:00:00,3
622,25,26,4,2024-09-02T00:00:00,2024-09-07T00:00:00,5
623,15,24,1,2024-04-17T00:00:00,2024-04-18T00:00:00,1
624,29,14,2,2024-10-23T00:00:00,2024-10-27T00:00:00,4
625,19,25,1,2024-11-19T00:00:00,2024-11-24T00:00:00,5
626,9,1,2,2024-12-05T00:00:00,2024-12-08T00:00:00,3
627,18,29,1,2024-01-24T00:00:00,2024-01-29T00:00:00,5
628,35,8,4,2024-05-24T00:00:00,2024-05-26T00:00:00,2
629,3,15,1,2024-09-20T00:00:00,2024-09-22T00:00:00,2
630,40,26,4,2024-05-10T00:00:00,2024-05-17T00:00:00,7
631,9,26,3,2024-10-02T00:00:00,2024-10-03T00:00:00,1
632,41,2,2,2024-08-27T00:00:00,2024-08-29T00:00:00,2
633,6,25,3,2024-12-03T00:00:00,2024-12-05T00:00:00,2
634,13,13,1,2024-02-02T00:00:00,2024-02-08T00:00:00,6
635,26,7,1,2024-09-28T00:00:00,2024-10-02T00:00:00,4
636,28,28,2,2024-11-29T00:00:00,2024-12-01T00:00:00,2
637,2,21,3,2024-08-30T00:00:00,2024-09-01T00:00:00,2
638,3,8,2,2024-06-16T00:00:00,2024-06-23T00:00:00,7
639,48,3,2,2024-02-06T00:00:00,2024-02-12T00:00:00,6
640,23,22,4,2024-07-10T00:00:00,2024-07-16T00:00:00,6
641,39,1,3,2024-04-24T00:00:00,2024-04-25T00:00:00,1
642,8,21,1,2024-05-21T00:00:00,2024-05-27T00:00:00,6
643,2,20,2,2024-05-25T00:00:00,2024-05-31T00:00:00,6
644,44,2,1,2024-02-06T00:00:00,2024-02-10T00:00:00,4
645,14,18,3,2024-03-05T00:00:00,2024-03-12T00:00:00,7
646,30,14,4,2024-12-15T00:00:00,2024-12-19T00:00:00,4
647,6,17,1,2024-03-22T00:00:00,2024-03-28T00:00:00,6
648,18,2,1,2024-11-20T00:00:00,2024-11-22T00:00:00,2
649,38,28,1,2024-10-27T00:00:00,2024-10-28T00:00:00,1
650,43,5,2,2024-11-07T00:00:00,2024-11-13T00:00:00,6
651,3,24,1,2024-11-30T00:00:00,2024-12-04T00:00:00,4
652,8,3,4,2024-09-21T00:00:00,2024-09-28T00:00:00,7
653,40,1,3,2024-07-31T00:00:00,2024-08-07T00:00:00,7
654,49,30,1,2024-01-01T00:00:00,2024-01-05T00:00:00,4
655,12,20,3,2024-03-19T00:00:00,2024-03-24T00:00:00,5
656,24,19,2,2024-07-16T00:00:00,2024-07-23T00:00:00,7
657,20,4,1,2024-10-23T00:00:00,2024-10-28T00:00:00,5
658,22,25,4,2024-05-25T00:00:00,2024-05-26T00:00:00,1
659,4,12,3,2024-03-03T00:00:00,2024-03-07T00:00:00,4
660,24,19,4,2024-10-15T00:00:00,2024-10-18T00:00:00,3
661,3,16,2,2024-12-27T00:00:00,2025-01-03T00:00:00,7
662,4,20,1,2024-11-01T00:00:00,2024-11-04T00:00:00,3
663,37,12,3,2024-07-10T00:00:00,2024-07-15T00:00:00,5
664,9,22,4,2024-12-14T00:00:00,2024-12-16T00:00:00,2
665,47,14,4,2024-09-30T00:00:00,2024-10-02T00:00:00,2
666,13,24,2,2024-04-01T00:00:00,2024-04-07T00:00:00,6
667,28,2,4,2024-01-26T00:00:00,2024-02-02T00:00:00,7
668,30,10,2,2024-12-26T00:00:00,2024-12-31T00:00:00,5
669,42,15,2,2024-01-18T00:00:00,2024-01-22T00:00:00,4
670,47,15,1,2024-11-07T00:00:00,2024-11-14T00:00:00,7
671,15,29,3,2024-08-22T00:00:00,2024-08-27T00:00:00,5
672,42,10,3,2024-04-23T00:00:00,2024-04-24T00:00:00,1
673,42,9,4,2024-06-13T00:00:00,2024-06-15T00:00:00,2
674,42,18,4,2024-08-10T00:00:00,2024-08-12T00:00:00,2
675,36,27,1,2024-03-10T00:00:00,2024-03-15T00:00:00,5
676,42,9,1,2024-07-13T00:00:00,2024-07-18T00:00:00,5
677,49,23,3,2024-07-28T00:00:00,2024-07-29T00:00:00,1
678,11,5,3,2024-04-14T00:00:00,2024-04-19T00:00:00,5
679,48,24,4,2024-03-01T00:00:00,2024-03-07T00:00:00,6
680,1,29,4,2024-10-13T00:00:00,2024-10-16T00:00:00,3
681,19,25,1,2024-07-16T00:00:00,2024-07-17T00:00:00,1
682,24,8,4,2024-10-16T00:00:00,2024-10-17T00:00:00,1
683,43,29,1,2024-07-22T00:00:00,2024-07-25T00:00:00,3
684,5,7,4,2024-08-03T00:00:00,2024-08-10T00:00:00,7
685,46,26,2,2024-04-05T00:00:00,2024-04-10T00:00:00,5
686,46,4,1,2024-01-30T00:00:00,2024-02-01T00:00:00,2
687,41,22,1,2024-04-06T00:00:00,2024-04-11T00:00:00,5
688,35,21,1,2024-12-01T00:00:00,2024-12-06T00:00:00,5
689,20,10,4,2024-02-19T00:00:00,2024-02-21T00:00:00,2
690,50,3,3,2024-01-23T00:00:00,2024-01-27T00:00:00,4
691,44,14,4,2024-03-03T00:00:00,2024-03-09T00:00:00,6
692,5,8,2,2024-02-13T00:00:00,2024-02-18T00:00:00,5
693,6,12,1,2024-01-24T00:00:00,2024-01-28T00:00:00,4
694,27,12,3,2024-07-19T00:00:00,2024-07-25T00:00:00,6
695,30,1,2,2024-09-12T00:00:00,2024-09-17T00:00:00,5
696,1,3,4,2024-11-05T00:00:00,2024-11-10T00:00:00,5
697,3,16,2,2024-07-21T00:00:00,2024-07-25T00:00:00,4
698,43,21,3,2024-11-04T00:00:00,2024-11-10T00:00:00,6
699,30,14,4,2024-09-26T00:00:00,2024-09-29T00:00:00,3
700,22,6,2,2024-12-20T00:00:00,2024-12-25T00:00:00,5
701,18,29,4,2024-10-18T00:00:00,2024-10-20T00:00:00,2
702,42,11,1,2024-11-12T00:00:00,2024-11-15T00:00:00,3
703,4,6,3,2024-01-16T00:00:00,2024-01-22T00:00:00,6
704,49,3,2,2024-03-24T00:00:00,2024-03-30T00:00:00,6
705,12,23,2,2024-10-06T00:00:00,2024-10-08T00:00:00,2
706,15,21,4,2024-10-31T00:00:00,2024-11-07T00:00:00,7
707,10,30,2,2024-01-21T00:00:00,2024-01-25T00:00:00,4
708,13,4,3,2024-09-01T00:00:00,2024-09-06T00:00:00,5
709,50,25,4,2024-03-19T00:00:00,2024-03-22T00:00:00,3
710,24,21,1,2024-10-21T00:00:00,2024-10-24T00:00:00,3
711,36,7,2,2024-11-06T00:00:00,2024-11-13T00:00:00,7
712,38,24,1,2024-04-27T00:00:00,2024-04-29T00:00:00,2
713,43,10,2,2024-10-01T00:00:00,2024-10-06T00:00:00,5
714,30,6,4,2024-11-16T00:00:00,2024-11-20T00:00:00,4
715,28,21,2,2024-05-09T00:00:00,2024-05-15T00:00:00,6
716,3,26,4,2024-07-01T00:00:00,2024-07-08T00:00:00,7
717,16,17,2,2024-11-15T00:00:00,2024-11-22T00:00:00,7
718,4,20,1,2024-01-03T00:00:00,2024-01-08T00:00:00,5
719,4,29,4,2024-02-21T00:00:00,2024-02-28T00:00:00,7
720,45,7,3,2024-06-06T00:00:00,2024-06-10T00:00:00,4
721,18,28,1,2024-09-29T00:00:00,2024-10-04T00:00:00,5
722,11,20,3,2024-04-28T00:00:00,2024-05-02T00:00:00,4
723,27,10,2,2024-01-16T00:00:00,2024-01-23T00:00:00,7
724,22,16,2,2024-09-26T00:00:00,2024-09-29T00:00:00,3
725,22,14,2,2024-04-12T00:00:00,2024-04-13T00:00:00,1
726,15,11,1,2024-08-31T00:00:00,2024-09-03T00:00:00,3
727,4,6,2,2024-02-12T00:00:00,2024-02-17T00:00:00,5
728,10,15,1,2024-02-09T00:00:00,2024-02-13T00:00:00,4
729,49,14,4,2024-11-29T00:00:00,2024-12-02T00:00:00,3
730,4,19,3,2024-06-24T00:00:00,2024-06-29T00:00:00,5
731,33,1,2,2024-12-22T00:00:00,2024-12-23T00:00:00,1
732,46,21,4,2024-09-09T00:00:00,2024-09-14T00:00:00,5
733,12,3,2,2024-04-07T00:00:00,2024-04-12T00:00:00,5
734,19,8,4,2024-01-31T00:00:00,2024-02-02T00:00:00,2
735,47,4,4,2024-08-22T00:00:00,2024-08-29T00:00:00,7
736,39,30,4,2024-12-04T00:00:00,2024-12-06T00:00:00,2
737,25,21,1,2024-07-24T00:00:00,2024-07-30T00:00:00,6
738,33,2,3,2024-12-07T00:00:00,2024-12-13T00:00:00,6
739,5,6,3,2024-12-05T00:00:00,2024-12-07T00:00:00,2
740,45,26,3,2024-07-22T00:00:00,2024-07-24T00:00:00,2
741,41,18,3,2024-06-30T00:00:00,2024-07-05T00:00:00,5
742,7,17,3,2024-01-03T00:00:00,2024-01-04T00:00:00,1
743,20,15,4,2024-08-02T00:00:00,2024-08-07T00:00:00,5
744,49,8,1,2024-01-14T00:00:00,2024-01-15T00:00:00,1
745,8,2,3,2024-02-11T00:00:00,2024-02-15T00:00:00,4
746,14,16,2,2024-03-02T00:00:00,2024-03-05T00:00:00,3
747,40,13,1,2024-01-13T00:00:00,2024-01-16T00:00:00,3
748,47,13,2,2024-10-29T00:00:00,2024-10-30T00:00:00,1
749,16,7,2,2024-07-29T00:00:00,2024-08-01T00:00:00,3
750,10,11,2,2024-09-07T00:00:00,2024-09-08T00:00:00,1
751,7,5,2,2024-04-29T00:00:00,2024-05-06T00:00:00,7
752,16,28,3,2024-11-07T00:00:00,2024-11-08T00:00:00,1
753,18,2,2,2024-10-27T00:00:00,2024-11-03T00:00:00,7
754,12,7,3,2024-11-21T00:00:00,2024-11-22T00:00:00,1
755,25,14,1,2024-11-27T00:00:00,2024-11-29T00:00:00,2
756,40,28,1,2024-12-14T00:00:00,2024-12-15T00:00:00,1
757,14,27,3,2024-10-10T00:00:00,2024-10-15T00:00:00,5
758,19,26,4,2024-02-13T00:00:00,2024-02-14T00:00:00,1
759,1,21,3,2024-04-02T00:00:00,2024-04-03T00:00:00,1
760,18,21,1,2024-01-28T00:00:00,2024-01-31T00:00:00,3
761,37,21,4,2024-02-16T00:00:00,2024-02-17T00:00:00,1
762,50,26,3,2024-01-15T00:00:00,2024-01-18T00:00:00,3
763,15,4,4,2024-01-28T00:00:00,2024-01-31T00:00:00,3
764,42,21,1,2024-01-08T00:00:00,2024-01-11T00:00:00,3
765,44,3,2,2024-12-03T00:00:00,2024-12-07T00:00:00,4
766,39,4,3,2024-10-14T00:00:00,2024-10-20T00:00:00,6
767,9,14,4,2024-06-12T00:00:00,2024-06-16T00:00:00,4
768,32,16,4,2024-03-07T00:00:00,2024-03-12T00:00:00,5
769,5,10,2,2024-10-28T00:00:00,2024-11-04T00:00:00,7
770,38,7,1,2024-07-21T00:00:00,2024-07-28T00:00:00,7
771,43,3,2,2024-01-30T00:00:00,2024-01-31T00:00:00,1
772,22,1,2,2024-03-26T00:00:00,2024-03-28T00:00:00,2
773,50,1,4,2024-01-27T00:00:00,2024-02-02T00:00:00,6
