payment_id,booking_id,payment_type_id,amount,status
3428,3428,3,600.0,Pending
3429,3429,3,3500.0,Paid
3430,3430,2,5300.0,Pending
3431,3431,2,5500.0,Pending
3432,3432,3,1200.0,Paid
3433,3433,1,1950.0,Pending
3434,3434,1,4100.0,Pending
3435,3435,3,4300.0,Paid
3436,3436,1,2100.0,Pending
3437,3437,3,800.0,Pending
3438,3438,2,2300.0,Pending
3439,3439,3,800.0,Pending
3440,3440,1,3100.0,Pending
3441,3441,3,2400.0,Pending
3442,3442,2,1600.0,Pending
3443,3443,1,3600.0,Pending
3444,3444,1,1200.0,Paid
3445,3445,1,800.0,Pending
3446,3446,3,6300.0,Paid
3447,3447,2,2750.0,Paid
3448,3448,1,2800.0,Pending
3449,3449,2,2800.0,Paid
3450,3450,3,3100.0,Paid
3451,3451,2,1800.0,Pending
3452,3452,2,4950.0,Pending
3453,3453,2,1900.0,Pending
3454,3454,2,2900.0,Pending
3455,3455,3,2400.0,Paid
3456,3456,2,3650.0,Pending
3457,3457,2,3300.0,Paid
3458,3458,1,1800.0,Pending
3459,3459,1,3900.0,Pending
3460,3460,1,5800.0,Pending
3461,3461,1,2350.0,Paid
3462,3462,3,3350.0,Paid
3463,3463,3,3650.0,Paid
3464,3464,1,1100.0,Pending
3465,3465,3,4800.0,Paid
3466,3466,1,1750.0,Paid
3467,3467,2,3800.0,Pending
3468,3468,3,1400.0,Paid
3469,3469,3,4200.0,Paid
3470,3470,2,4050.0,Pending
3471,3471,2,1900.0,Paid
3472,3472,1,2400.0,Pending
3473,3473,3,2400.0,Paid
3474,3474,3,3450.0,Pending
3475,3475,3,1700.0,Paid
3476,3476,1,1600.0,Paid
3477,3477,2,750.0,Pending
3478,3478,2,3800.0,Pending
3479,3479,1,6250.0,Pending
3480,3480,1,4700.0,Paid
3481,3481,1,900.0,Paid
3482,3482,1,5300.0,Pending
3483,3483,2,6350.0,Paid
3484,3484,3,2200.0,Pending
3485,3485,1,4800.0,Pending
3486,3486,3,4400.0,Pending
3487,3487,3,600.0,Pending
3488,3488,3,3600.0,Pending
3489,3489,2,3650.0,Pending
3490,3490,2,4200.0,Pending
3491,3491,3,400.0,Pending
3492,3492,3,1750.0,Paid
3493,3493,2,3050.0,Paid
3494,3494,3,3850.0,Paid
3495,3495,2,4400.0,Paid
3496,3496,2,3600.0,Pending
3497,3497,3,3300.0,Paid
3498,3498,1,3100.0,Pending
3499,3499,2,1150.0,Paid
3500,3500,1,3000.0,Pending
3501,3501,2,2350.0,Pending
3502,3502,3,2550.0,Paid
3503,3503,1,2000.0,Paid
3504,3504,1,3000.0,Pending
3505,3505,1,3300.0,Pending
3506,3506,2,2400.0,Paid
3507,3507,2,1250.0,Paid
3508,3508,3,1300.0,Paid
3509,3509,1,5200.0,Pending
3510,3510,3,600.0,Paid
3511,3511,1,2200.0,Pending
3512,3512,3,4200.0,Paid
3513,3513,3,1400.0,Pending
3514,3514,2,1600.0,Paid
3515,3515,2,2800.0,Pending
3516,3516,1,1300.0,Paid
3517,3517,1,4950.0,Paid
3518,3518,2,1500.0,Paid
3519,3519,2,1600.0,Pending
3520,3520,2,2900.0,Pending
3521,3521,2,3000.0,Pending
3522,3522,2,2550.0,Pending
3523,3523,3,1000.0,Paid
3524,3524,3,4200.0,Pending
3525,3525,3,4000.0,Paid
3526,3526,3,3000.0,Paid
3527,3527,3,3500.0,Paid
3528,3528,3,2900.0,Pending
3529,3529,3,1900.0,Pending
3530,3530,2,3650.0,Pending
3531,3531,3,800.0,Paid
3532,3532,1,3900.0,Pending
3533,3533,2,2750.0,Paid
3534,3534,2,5350.0,Pending
3535,3535,1,2950.0,Pending
3536,3536,1,1800.0,Paid
3537,3537,1,2800.0,Paid
3538,3538,2,3450.0,Paid
3539,3539,1,6450.0,Paid
3540,3540,1,1200.0,Pending
3541,3541,2,700.0,Paid
3542,3542,2,1400.0,Pending
3543,3543,1,4300.0,Paid
3544,3544,1,1200.0,Pending
3545,3545,1,4600.0,Paid
3546,3546,1,3400.0,Paid
3547,3547,1,2900.0,Paid
3548,3548,3,1600.0,Pending
3549,3549,3,3950.0,Pending
3550,3550,3,1400.0,Paid
3551,3551,2,2200.0,Paid
3552,3552,1,1200.0,Pending
3553,3553,2,1700.0,Paid
3554,3554,2,1850.0,Pending
3555,3555,2,6100.0,Pending
3556,3556,1,4550.0,Pending
3557,3557,1,2400.0,Pending
3558,3558,1,2000.0,Pending
3559,3559,1,400.0,Paid
3560,3560,2,2700.0,Paid
3561,3561,1,3000.0,Paid
3562,3562,2,3000.0,Pending
3563,3563,3,3100.0,Pending
3564,3564,2,1400.0,Pending
3565,3565,2,1650.0,Paid
3566,3566,1,3650.0,Paid
3567,3567,1,3700.0,Paid
3568,3568,3,800.0,Pending
3569,3569,3,800.0,Pending
3570,3570,3,3200.0,Pending
3571,3571,1,4100.0,Paid
3572,3572,1,4450.0,Paid
3573,3573,3,3000.0,Pending
3574,3574,2,1900.0,Pending
3575,3575,2,1000.0,Paid
3576,3576,2,2850.0,Paid
3577,3577,3,3200.0,Paid
3578,3578,3,3000.0,Pending
3579,3579,3,600.0,Paid
3580,3580,3,3500.0,Paid
3581,3581,3,1200.0,Paid
3582,3582,3,2150.0,Paid
3583,3583,1,1200.0,Paid
3584,3584,2,3400.0,Pending
3585,3585,1,3800.0,Pending
3586,3586,1,1600.0,Paid
3587,3587,1,4200.0,Paid
3588,3588,3,1200.0,Pending
3589,3589,3,4750.0,Pending
3590,3590,2,3550.0,Paid
3591,3591,2,3200.0,Pending
3592,3592,3,2200.0,Pending
3593,3593,2,3400.0,Paid
3594,3594,2,1800.0,Pending
3595,3595,1,2200.0,Pending
3596,3596,2,4200.0,Paid
3597,3597,1,3950.0,Pending
3598,3598,3,2400.0,Pending
3599,3599,2,950.0,Paid
3600,3600,3,3550.0,Pending
3601,3601,1,5000.0,Pending
3602,3602,1,1750.0,Paid
3603,3603,1,7700.0,Paid
3604,3604,3,700.0,Pending
3605,3605,3,4250.0,Paid
3606,3606,3,3700.0,Paid
3607,3607,1,1700.0,Pending
3608,3608,1,400.0,Pending
3609,3609,3,3300.0,Paid
3610,3610,1,3000.0,Pending
3611,3611,2,4900.0,Pending
3612,3612,1,800.0,Paid
3613,3613,1,3750.0,Paid
3614,3614,3,800.0,Pending
3615,3615,1,5500.0,Pending
3616,3616,3,3750.0,Paid
3617,3617,3,1600.0,Paid
3618,3618,3,2000.0,Paid
3619,3619,2,2000.0,Paid
3620,3620,3,6200.0,Paid
3621,3621,2,2800.0,Pending
3622,3622,2,1600.0,Pending
3623,3623,3,400.0,Pending
3624,3624,3,4000.0,Paid
3625,3625,1,4200.0,Paid
3626,3626,3,2100.0,Paid
3627,3627,1,3200.0,Pending
3628,3628,1,1900.0,Pending
3629,3629,3,2850.0,Paid
3630,3630,2,2800.0,Pending
3631,3631,2,200.0,Pending
3632,3632,3,1200.0,Paid
3633,3633,1,1750.0,Pending
3634,3634,1,3000.0,Pending
3635,3635,3,4900.0,Pending
3636,3636,1,1050.0,Paid
3637,3637,3,2800.0,Paid
3638,3638,2,4600.0,Paid
3639,3639,2,2900.0,Pending
3640,3640,2,2650.0,Paid
3641,3641,2,2200.0,Pending
3642,3642,1,1200.0,Paid
3643,3643,3,1600.0,Pending
3644,3644,2,2900.0,Paid
3645,3645,1,4200.0,Paid
3646,3646,2,1900.0,Paid
3647,3647,2,2200.0,Paid
3648,3648,2,1950.0,Pending
3649,3649,2,1400.0,Paid
3650,3650,3,2400.0,Paid
3651,3651,1,3150.0,Paid
3652,3652,1,2700.0,Paid
3653,3653,2,1400.0,Pending
3654,3654,3,2000.0,Paid
3655,3655,3,1650.0,Pending
3656,3656,1,1400.0,Paid
3657,3657,3,5700.0,Paid
3658,3658,3,1600.0,Paid
3659,3659,3,1200.0,Paid
3660,3660,3,600.0,Pending
3661,3661,3,3800.0,Pending
3662,3662,1,4700.0,Paid
3663,3663,3,4200.0,Pending
3664,3664,2,2250.0,Paid
3665,3665,2,2200.0,Pending
3666,3666,1,5150.0,Paid
3667,3667,3,1200.0,Paid
3668,3668,3,850.0,Paid
3669,3669,1,4100.0,Pending
3670,3670,3,3800.0,Paid
3671,3671,2,2800.0,Pending
3672,3672,2,800.0,Paid
3673,3673,2,2050.0,Pending
3674,3674,1,1800.0,Pending
3675,3675,2,4550.0,Paid
3676,3676,2,1350.0,Pending
3677,3677,2,3200.0,Paid
3678,3678,1,1000.0,Paid
3679,3679,2,700.0,Pending
3680,3680,3,900.0,Paid
3681,3681,2,300.0,Pending
3682,3682,2,2000.0,Pending
3683,3683,1,1000.0,Pending
3684,3684,3,4400.0,Pending
3685,3685,2,1900.0,Paid
3686,3686,1,3800.0,Pending
3687,3687,2,2300.0,Paid
3688,3688,2,6000.0,Paid
3689,3689,2,600.0,Paid
3690,3690,3,4350.0,Pending
3691,3691,3,1600.0,Pending
3692,3692,2,1400.0,Pending
3693,3693,2,3300.0,Paid
3694,3694,2,3550.0,Paid
3695,3695,1,2400.0,Pending
3696,3696,3,1000.0,Paid
3697,3697,1,4600.0,Pending
3698,3698,1,3300.0,Pending
3699,3699,3,1900.0,Paid
3700,3700,3,1800.0,Paid
3701,3701,2,2400.0,Paid
3702,3702,3,5500.0,Paid
3703,3703,3,3500.0,Paid
3704,3704,3,2400.0,Pending
3705,3705,2,1800.0,Paid
3706,3706,2,400.0,Pending
3707,3707,1,4900.0,Paid
3708,3708,3,600.0,Pending
3709,3709,2,5400.0,Pending
3710,3710,2,2800.0,Pending
3711,3711,1,4900.0,Paid
3712,3712,3,4000.0,Pending
3713,3713,3,1400.0,Paid
3714,3714,3,4650.0,Paid
3715,3715,3,400.0,Pending
3716,3716,2,2200.0,Paid
3717,3717,3,600.0,Paid
3718,3718,3,700.0,Pending
3719,3719,1,1200.0,Pending
3720,3720,2,2900.0,Paid
3721,3721,1,2800.0,Pending
3722,3722,2,1950.0,Paid
3723,3723,3,5400.0,Pending
3724,3724,2,2500.0,Paid
3725,3725,1,1600.0,Paid
3726,3726,3,200.0,Pending
3727,3727,3,4200.0,Paid
3728,3728,3,2700.0,Pending
3729,3729,2,400.0,Paid
3730,3730,1,5850.0,Pending
3731,3731,1,2750.0,Pending
3732,3732,3,2400.0,Pending
3733,3733,3,1800.0,Pending
3734,3734,3,3350.0,Pending
3735,3735,1,700.0,Paid
3736,3736,2,400.0,Pending
3737,3737,2,1600.0,Pending
3738,3738,3,3150.0,Pending
3739,3739,2,5300.0,Pending
3740,3740,1,2800.0,Paid
3741,3741,3,1550.0,Paid
3742,3742,2,2900.0,Paid
3743,3743,1,5000.0,Paid
3744,3744,1,3200.0,Paid
3745,3745,1,1450.0,Paid
3746,3746,2,2250.0,Paid
3747,3747,3,1600.0,Paid
3748,3748,3,2000.0,Paid
3749,3749,1,3000.0,Pending
3750,3750,2,2400.0,Pending
3751,3751,1,3000.0,Pending
3752,3752,3,5550.0,Paid
3753,3753,3,1800.0,Paid
3754,3754,3,4350.0,Pending
3755,3755,3,4700.0,Paid
3756,3756,1,3150.0,Paid
3757,3757,1,2400.0,Pending
3758,3758,2,2400.0,Paid
3759,3759,3,1200.0,Paid
3760,3760,3,4400.0,Pending
3761,3761,3,2300.0,Paid
3762,3762,1,2400.0,Paid
3763,3763,1,3100.0,Paid
3764,3764,3,2750.0,Pending
3765,3765,3,2200.0,Pending
3766,3766,1,4000.0,Pending
3767,3767,1,800.0,Pending
3768,3768,2,3000.0,Pending
3769,3769,2,4150.0,Pending
3770,3770,1,5800.0,Pending
3771,3771,2,2900.0,Paid
3772,3772,3,1250.0,Paid
3773,3773,2,800.0,Pending
3774,3774,1,4100.0,Pending
3775,3775,3,2000.0,Paid
3776,3776,3,3650.0,Pending
3777,3777,3,3800.0,Pending
3778,3778,1,1200.0,Paid
3779,3779,2,2200.0,Paid
3780,3780,3,5100.0,Pending
3781,3781,2,600.0,Paid
3782,3782,2,4250.0,Pending
3783,3783,3,400.0,Pending
3784,3784,2,4950.0,Paid
3785,3785,2,2500.0,Paid
3786,3786,2,600.0,Pending
3787,3787,3,1600.0,Pending
3788,3788,2,6850.0,Pending
3789,3789,3,5000.0,Pending
3790,3790,1,1000.0,Paid
3791,3791,2,4000.0,Paid
3792,3792,3,2550.0,Pending
3793,3793,2,1200.0,Pending
3794,3794,3,3300.0,Pending
3795,3795,1,5050.0,Paid
3796,3796,2,1500.0,Pending
3797,3797,1,4400.0,Pending
3798,3798,1,3100.0,Paid
3799,3799,1,3000.0,Paid
3800,3800,2,4500.0,Paid
3801,3801,1,3550.0,Paid
3802,3802,2,2600.0,Paid
3803,3803,2,4450.0,Pending
3804,3804,1,4150.0,Pending
3805,3805,1,2200.0,Pending
3806,3806,3,4350.0,Pending
3807,3807,2,2850.0,Paid
3808,3808,2,2800.0,Pending
3809,3809,2,1550.0,Pending
3810,3810,3,950.0,Pending
3811,3811,1,3500.0,Paid
3812,3812,2,2150.0,Pending
3813,3813,3,3900.0,Pending
3814,3814,2,2200.0,Paid
3815,3815,1,3650.0,Pending
3816,3816,2,2850.0,Paid
3817,3817,3,1000.0,Paid
3818,3818,3,1400.0,Pending
3819,3819,2,3500.0,Pending
3820,3820,1,200.0,Pending
3821,3821,2,2900.0,Pending
3822,3822,3,800.0,Paid
3823,3823,3,3600.0,Paid
3824,3824,2,2850.0,Pending
3825,3825,2,3050.0,Paid
3826,3826,3,3300.0,Pending
3827,3827,1,1200.0,Paid
3828,3828,3,5200.0,Paid
3829,3829,1,1600.0,Pending
3830,3830,2,1200.0,Paid
3831,3831,1,3750.0,Paid
3832,3832,2,4800.0,Pending
3833,3833,3,1000.0,Paid
3834,3834,1,2800.0,Paid
3835,3835,3,400.0,Paid
3836,3836,2,6200.0,Paid
3837,3837,2,5100.0,Pending
3838,3838,2,1800.0,Paid
3839,3839,1,1000.0,Pending
3840,3840,2,4400.0,Paid
3841,3841,1,4200.0,Paid
3842,3842,3,1000.0,Pending
3843,3843,3,3100.0,Pending
3844,3844,1,1200.0,Paid
3845,3845,2,300.0,Paid
3846,3846,1,200.0,Paid
3847,3847,3,2900.0,Paid
3848,3848,3,4000.0,Pending
3849,3849,2,800.0,Paid
3850,3850,1,2300.0,Paid
3851,3851,2,4300.0,Paid
3852,3852,2,3500.0,Pending
3853,3853,2,1500.0,Pending
3854,3854,2,1200.0,Pending
3855,3855,2,1600.0,Paid
3856,3856,2,3050.0,Paid
3857,3857,2,3850.0,Paid
3858,3858,2,1600.0,Paid
3859,3859,1,2200.0,Paid
3860,3860,3,800.0,Pending
3861,3861,1,1800.0,Paid
3862,3862,2,3600.0,Paid
3863,3863,2,3600.0,Paid
3864,3864,1,1000.0,Pending
3865,3865,1,1000.0,Pending
3866,3866,1,3450.0,Pending
3867,3867,2,2750.0,Pending
3868,3868,1,1600.0,Paid
3869,3869,2,700.0,Pending
3870,3870,1,800.0,Pending
3871,3871,3,4150.0,Paid
3872,3872,3,4800.0,Pending
3873,3873,1,4600.0,Pending
3874,3874,1,3850.0,Paid
3875,3875,2,1100.0,Pending
3876,3876,2,2300.0,Pending
3877,3877,3,1800.0,Paid
3878,3878,3,4500.0,Pending
3879,3879,1,2000.0,Pending
3880,3880,2,1800.0,Pending
3881,3881,1,650.0,Pending
3882,3882,2,4600.0,Pending
3883,3883,3,1200.0,Paid
3884,3884,1,2100.0,Paid
3885,3885,1,4600.0,Paid
3886,3886,2,1900.0,Pending
3887,3887,3,2300.0,Paid
3888,3888,2,2200.0,Pending
3889,3889,1,200.0,Pending
3890,3890,3,1100.0,Paid
3891,3891,2,4850.0,Pending
3892,3892,3,400.0,Paid
3893,3893,1,3100.0,Pending
3894,3894,1,3750.0,Paid
3895,3895,3,1600.0,Paid
3896,3896,3,4000.0,Paid
3897,3897,1,1150.0,Paid
3898,3898,3,2200.0,Paid
3899,3899,1,4000.0,Paid
3900,3900,1,4700.0,Pending
3901,3901,2,4400.0,Pending
3902,3902,3,5100.0,Paid
3903,3903,1,800.0,Paid
3904,3904,1,4900.0,Pending
3905,3905,2,1200.0,Pending
3906,3906,3,3200.0,Paid
3907,3907,1,400.0,Pending
3908,3908,3,2350.0,Pending
3909,3909,1,3600.0,Paid
3910,3910,3,4300.0,Paid
3911,3911,2,2400.0,Pending
3912,3912,3,2450.0,Pending
3913,3913,3,800.0,Pending
3914,3914,3,1800.0,Paid
3915,3915,1,2200.0,Paid
3916,3916,2,3600.0,Pending
3917,3917,3,4500.0,Pending
3918,3918,3,3650.0,Pending
3919,3919,1,3950.0,Pending
3920,3920,2,4500.0,Pending
3921,3921,2,1600.0,Pending
3922,3922,1,3150.0,Paid
3923,3923,1,1000.0,Paid
3924,3924,3,4300.0,Pending
3925,3925,2,2700.0,Paid
3926,3926,2,400.0,Pending
3927,3927,2,1700.0,Paid
3928,3928,2,2400.0,Paid
3929,3929,3,3900.0,Paid
3930,3930,1,5200.0,Pending
3931,3931,2,2400.0,Pending
3932,3932,1,6300.0,Paid
3933,3933,1,3900.0,Pending
3934,3934,1,1600.0,Pending
3935,3935,1,4800.0,Pending
3936,3936,2,1550.0,Pending
3937,3937,1,3600.0,Pending
3938,3938,1,3600.0,Paid
3939,3939,2,2900.0,Pending
3940,3940,3,1300.0,Paid
3941,3941,3,1000.0,Paid
3942,3942,3,2400.0,Pending
3943,3943,1,2600.0,Paid
3944,3944,2,3600.0,Paid
3945,3945,3,3800.0,Paid
3946,3946,1,2650.0,Paid
3947,3947,1,900.0,Paid
3948,3948,1,6650.0,Pending
3949,3949,1,4000.0,Paid
3950,3950,3,6700.0,Paid
3951,3951,1,5550.0,Pending
3952,3952,2,4450.0,Paid
3953,3953,2,1950.0,Paid
3954,3954,2,2750.0,Paid
3955,3955,1,1900.0,Paid
3956,3956,1,1550.0,Paid
3957,3957,3,600.0,Paid
3958,3958,3,5000.0,Pending
3959,3959,1,1000.0,Paid
3960,3960,2,4500.0,Pending
3961,3961,3,600.0,Pending
3962,3962,3,4000.0,Paid
3963,3963,3,1400.0,Paid
3964,3964,2,4500.0,Paid
3965,3965,1,3800.0,Pending
3966,3966,2,800.0,Paid
3967,3967,3,1750.0,Paid
3968,3968,1,4100.0,Pending
3969,3969,1,1500.0,Pending
3970,3970,3,1200.0,Paid
3971,3971,1,1400.0,Paid
3972,3972,1,1900.0,Paid
3973,3973,1,1800.0,Paid
3974,3974,3,2600.0,Pending
3975,3975,2,600.0,Pending
3976,3976,2,1300.0,Pending
3977,3977,3,1200.0,Paid
3978,3978,2,1800.0,Pending
3979,3979,2,1400.0,Paid
3980,3980,3,2850.0,Pending
3981,3981,1,4850.0,Pending
3982,3982,1,4150.0,Pending
3983,3983,3,1700.0,Paid
3984,3984,2,2750.0,Pending
3985,3985,2,2700.0,Pending
3986,3986,1,1550.0,Pending
3987,3987,2,5750.0,Paid
3988,3988,1,3950.0,Paid
3989,3989,1,3100.0,Pending
3990,3990,3,2050.0,Pending
3991,3991,3,3600.0,Pending
3992,3992,3,3600.0,Pending
3993,3993,2,4150.0,Pending
3994,3994,2,2500.0,Paid
3995,3995,3,1000.0,Pending
3996,3996,3,2350.0,Paid
3997,3997,3,600.0,Paid
3998,3998,1,3100.0,Paid
3999,3999,1,2400.0,Paid
4000,4000,1,2500.0,Pending
4001,4001,3,3600.0,Paid
4002,4002,3,2800.0,Pending
4003,4003,1,1200.0,Paid
4004,4004,3,5150.0,Pending
4005,4005,2,600.0,Paid
4006,4006,2,2500.0,Paid
4007,4007,2,2200.0,Pending
4008,4008,3,2600.0,Paid
4009,4009,3,1400.0,Pending
4010,4010,3,5000.0,Paid
4011,4011,1,1800.0,Paid
4012,4012,3,6750.0,Pending
4013,4013,2,4250.0,Paid
4014,4014,3,1800.0,Pending
4015,4015,3,6250.0,Pending
4016,4016,2,3250.0,Pending
4017,4017,1,2900.0,Pending
4018,4018,2,3650.0,Paid
4019,4019,2,900.0,Pending
4020,4020,3,200.0,Paid
4021,4021,2,1600.0,Pending
4022,4022,1,800.0,Pending
4023,4023,3,5100.0,Pending
4024,4024,3,4550.0,Pending
4025,4025,2,3700.0,Pending
4026,4026,3,3400.0,Pending
4027,4027,3,3600.0,Pending
4028,4028,2,1300.0,Paid
4029,4029,1,4300.0,Pending
4030,4030,1,3200.0,Paid
4031,4031,2,3200.0,Pending
4032,4032,2,3450.0,Pending
4033,4033,3,2050.0,Paid
4034,4034,2,2850.0,Pending
4035,4035,3,2050.0,Pending
4036,4036,2,4200.0,Paid
4037,4037,2,3600.0,Pending
4038,4038,2,3200.0,Pending
4039,4039,3,2550.0,Pending
4040,4040,1,6500.0,Pending
4041,4041,2,800.0,Paid
4042,4042,1,2200.0,Pending
4043,4043,2,3000.0,Paid
4044,4044,3,3650.0,Pending
4045,4045,1,1200.0,Paid
4046,4046,1,2100.0,Pending
4047,4047,3,200.0,Paid
4048,4048,3,1800.0,Pending
4049,4049,2,2650.0,Paid
4050,4050,1,4050.0,Pending
4051,4051,1,3000.0,Paid
4052,4052,1,3000.0,Pending
4053,4053,2,2700.0,Paid
4054,4054,2,1000.0,Pending
4055,4055,1,3700.0,Pending
4056,4056,2,1200.0,Pending
4057,4057,1,2050.0,Pending
4058,4058,1,1550.0,Pending
4059,4059,3,1650.0,Pending
4060,4060,1,1400.0,Paid
4061,4061,1,1500.0,Pending
4062,4062,1,2900.0,Pending
4063,4063,2,4200.0,Pending
4064,4064,2,1550.0,Paid
4065,4065,3,1200.0,Paid
4066,4066,1,600.0,Pending
4067,4067,1,1600.0,Pending
4068,4068,3,3450.0,Paid
4069,4069,3,900.0,Pending
4070,4070,3,1700.0,Pending
4071,4071,3,900.0,Pending
4072,4072,3,1200.0,Paid
4073,4073,3,1400.0,Paid
4074,4074,3,4200.0,Pending
4075,4075,1,3000.0,Paid
4076,4076,2,3450.0,Pending
4077,4077,3,5650.0,Paid
4078,4078,1,400.0,Pending
4079,4079,1,4100.0,Paid
4080,4080,3,1800.0,Pending
4081,4081,3,3500.0,Pending
4082,4082,2,1800.0,Pending
4083,4083,2,2300.0,Paid
4084,4084,3,800.0,Pending
4085,4085,3,4600.0,Paid
4086,4086,3,600.0,Pending
4087,4087,3,4850.0,Pending
4088,4088,2,1350.0,Pending
4089,4089,2,5050.0,Paid
4090,4090,1,2200.0,Paid
4091,4091,3,3000.0,Paid
4092,4092,3,3000.0,Paid
4093,4093,2,3000.0,Paid
4094,4094,3,600.0,Pending
4095,4095,3,5700.0,Paid
4096,4096,2,2850.0,Pending
4097,4097,2,600.0,Pending
4098,4098,3,2800.0,Pending
4099,4099,3,3600.0,Paid
4100,4100,3,3200.0,Pending
4101,4101,3,2500.0,Pending
4102,4102,1,1700.0,Paid
4103,4103,1,1700.0,Pending
4104,4104,1,5450.0,Pending
4105,4105,2,3600.0,Paid
4106,4106,3,1600.0,Paid
4107,4107,2,500.0,Pending
4108,4108,2,5500.0,Paid
4109,4109,2,2400.0,Paid
4110,4110,3,1950.0,Paid
4111,4111,3,2800.0,Paid
4112,4112,3,1200.0,Pending
4113,4113,1,4200.0,Paid
4114,4114,3,200.0,Paid
4115,4115,3,1200.0,Paid
4116,4116,2,2600.0,Pending
4117,4117,3,4350.0,Pending
4118,4118,1,7400.0,Pending
4119,4119,1,4800.0,Pending
4120,4120,1,600.0,Pending
4121,4121,3,700.0,Pending
4122,4122,2,3600.0,Paid
4123,4123,2,5250.0,Pending
4124,4124,2,2000.0,Pending
4125,4125,1,1800.0,Pending
4126,4126,3,600.0,Pending
4127,4127,1,2000.0,Pending
4128,4128,2,700.0,Pending
4129,4129,3,600.0,Pending
4130,4130,2,600.0,Paid
4131,4131,1,1000.0,Pending
4132,4132,3,3400.0,Pending
4133,4133,1,2400.0,Paid
4134,4134,3,3400.0,Paid
4135,4135,3,400.0,Paid
4136,4136,3,3850.0,Pending
4137,4137,1,5100.0,Paid
4138,4138,1,1400.0,Paid
4139,4139,1,3700.0,Paid
4140,4140,3,3850.0,Paid
4141,4141,3,2000.0,Pending
4142,4142,2,4300.0,Pending
4143,4143,2,1000.0,Pending
4144,4144,1,2000.0,Pending
4145,4145,3,200.0,Pending
4146,4146,3,3900.0,Pending
4147,4147,3,1300.0,Paid
4148,4148,3,3000.0,Pending
4149,4149,2,800.0,Paid
4150,4150,3,3600.0,Pending
4151,4151,3,3500.0,Pending
4152,4152,1,4250.0,Pending
4153,4153,3,3800.0,Paid
4154,4154,3,1200.0,Pending
4155,4155,1,2450.0,Paid
4156,4156,3,2850.0,Paid
4157,4157,3,1400.0,Pending
4158,4158,3,1750.0,Paid
4159,4159,2,4200.0,Pending
4160,4160,1,800.0,Pending
4161,4161,2,4100.0,Paid
4162,4162,2,1000.0,Paid
4163,4163,2,400.0,Pending
4164,4164,1,3600.0,Pending
4165,4165,2,1200.0,Paid
4166,4166,1,4800.0,Pending
4167,4167,3,800.0,Pending
4168,4168,3,3850.0,Pending
4169,4169,2,2600.0,Paid
4170,4170,1,800.0,Pending
4171,4171,1,6850.0,Paid
4172,4172,2,1200.0,Paid
4173,4173,2,1000.0,Paid
4174,4174,1,2200.0,Paid
4175,4175,2,5000.0,Pending
4176,4176,1,1700.0,Pending
4177,4177,3,3500.0,Paid
4178,4178,1,3000.0,Paid
4179,4179,2,1400.0,Paid
4180,4180,1,2000.0,Paid
4181,4181,2,3800.0,Pending
4182,4182,3,4100.0,Paid
4183,4183,2,1500.0,Paid
4184,4184,2,1600.0,Pending
4185,4185,3,3500.0,Pending
4186,4186,3,1400.0,Pending
4187,4187,1,4400.0,Pending
4188,4188,3,2000.0,Paid
4189,4189,1,2850.0,Paid
4190,4190,2,1400.0,Paid
4191,4191,2,5900.0,Paid
4192,4192,3,6350.0,Pending
4193,4193,2,4400.0,Paid
4194,4194,2,2400.0,Paid
4195,4195,2,1850.0,Paid
4196,4196,1,5200.0,Pending
4197,4197,1,4500.0,Pending
4198,4198,1,4700.0,Paid
4199,4199,1,2500.0,Pending
4200,4200,3,2700.0,Pending
